"CPUBID","MPUBID","MS860140","MS860141","MS880257","MS880258","MS900321","MS920321","MS940329","MS960327","MS981A18","HOME-A18","HOME-A18","HOME-A18","MS-HOME-A18","MS-HOME-A18","MS-HOME-A18","MS-HOME-A18","VERSION_R26"
731002,7310,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
731003,7310,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
731004,7310,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
731401,7314,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
731402,7314,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
731403,7314,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,458
731601,7316,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
731602,7316,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
731603,7316,-7,-7,-7,-7,-7,-7,0,-7,1,-7,-7,-7,-7,-7,-7,-7,458
731701,7317,-7,-7,0,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
731702,7317,-7,-7,-7,-7,0,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732201,7322,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732202,7322,-7,-7,0,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732203,7322,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732301,7323,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732302,7323,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732401,7324,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732402,7324,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732403,7324,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732404,7324,-7,-7,-7,-7,3,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732405,7324,-7,-7,-7,-7,0,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732406,7324,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732501,7325,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732502,7325,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732503,7325,-7,-7,-7,-7,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732504,7325,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732505,7325,-7,-7,-7,-7,-7,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
732701,7327,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
733101,7331,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
733102,7331,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
733103,7331,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
733901,7339,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
733902,7339,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
734101,7341,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
734401,7344,-7,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
734402,7344,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
734501,7345,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
734502,7345,0,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
734503,7345,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
734801,7348,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735001,7350,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735002,7350,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735003,7350,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735201,7352,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735501,7355,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735502,7355,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735801,7358,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735802,7358,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735803,7358,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735901,7359,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735902,7359,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
735903,7359,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
736701,7367,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
736702,7367,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
736703,7367,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
736704,7367,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
736801,7368,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,25,-7,-7,-7,-7,-7,458
737501,7375,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
737502,7375,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
737601,7376,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
737602,7376,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
737701,7377,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
737702,7377,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
737801,7378,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
737802,7378,-7,-7,-7,-7,-7,-7,-7,0,3,-7,-7,-7,-7,-7,-7,-7,458
738201,7382,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
738301,7383,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
738302,7383,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
738801,7388,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
738802,7388,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
738901,7389,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
738902,7389,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
738903,7389,0,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
739001,7390,-7,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
739002,7390,-7,-7,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
739003,7390,-7,-7,-7,-7,-7,0,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
739101,7391,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
739102,7391,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
739201,7392,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
739301,7393,-7,-7,-7,-7,-7,0,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
739302,7393,-7,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,458
739401,7394,-7,-7,-7,-7,0,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
739601,7396,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
739602,7396,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,458
739603,7396,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
740301,7403,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
740801,7408,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
740802,7408,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
740901,7409,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
740902,7409,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
741401,7414,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
741402,7414,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
741501,7415,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
741502,7415,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
741801,7418,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
741802,7418,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,458
741803,7418,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,458
742001,7420,-7,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
742002,7420,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
742101,7421,-7,-7,0,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
742201,7422,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
742301,7423,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,458
742302,7423,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,458
742601,7426,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
742602,7426,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
742801,7428,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743001,7430,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743002,7430,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743201,7432,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743301,7433,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743302,7433,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743303,7433,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743304,7433,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743501,7435,-7,-7,-7,-7,-7,-7,0,1,-7,-7,-7,-7,-7,-7,-7,-7,458
743502,7435,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
743601,7436,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743602,7436,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743701,7437,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743702,7437,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,458
743801,7438,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743802,7438,1,7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743803,7438,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743901,7439,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
743902,7439,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744101,7441,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744102,7441,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744103,7441,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744201,7442,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744202,7442,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744301,7443,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744302,7443,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744303,7443,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,458
744501,7445,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744502,7445,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
744601,7446,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744602,7446,-7,-7,-7,-7,-7,-7,0,8,-7,-7,-7,-7,-7,-7,-7,-7,458
744701,7447,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744702,7447,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744703,7447,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744704,7447,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744801,7448,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744802,7448,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744803,7448,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744804,7448,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744805,7448,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744901,7449,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744902,7449,-7,-7,-7,-7,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
744903,7449,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,458
745001,7450,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745002,7450,1,9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745101,7451,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745102,7451,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745103,7451,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745104,7451,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745201,7452,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745301,7453,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745302,7453,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745303,7453,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745501,7455,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745502,7455,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745503,7455,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745504,7455,-7,-7,0,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745505,7455,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745506,7455,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745507,7455,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
745801,7458,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745901,7459,-7,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745902,7459,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745903,7459,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
745904,7459,-7,-7,-7,-7,-7,-7,-7,-7,0,2,-7,-7,-7,-7,-7,-7,458
746001,7460,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746002,7460,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746003,7460,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746004,7460,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746201,7462,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746202,7462,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746203,7462,-7,-7,-7,-7,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746401,7464,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746402,7464,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746403,7464,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746404,7464,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746801,7468,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746802,7468,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
746803,7468,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
747001,7470,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
747002,7470,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
747003,7470,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
747004,7470,-7,-7,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
747501,7475,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
747502,7475,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
747701,7477,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
747702,7477,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,458
747901,7479,0,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
747902,7479,-7,-7,-7,-7,0,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
748001,7480,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
748002,7480,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
748003,7480,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
748101,7481,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
748102,7481,-7,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
748501,7485,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
748502,7485,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749001,7490,-7,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749201,7492,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749301,7493,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749302,7493,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749303,7493,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749401,7494,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749402,7494,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749403,7494,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749601,7496,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749602,7496,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749603,7496,1,1,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749701,7497,-7,-7,0,-7,6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749702,7497,-7,-7,-7,-7,-7,-7,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749801,7498,-7,-7,1,20,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
749802,7498,-7,-7,-7,-7,-7,-7,-7,6,-7,-7,-7,-7,-7,-7,-7,-7,458
749803,7498,-7,-7,-7,-7,-7,-7,-7,-7,7,-7,-7,-7,-7,-7,-7,-7,458
750001,7500,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750002,7500,-7,-7,-7,-7,10,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750101,7501,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750102,7501,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750103,7501,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750104,7501,-7,-7,1,13,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750105,7501,-7,-7,-7,-7,7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750301,7503,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750302,7503,-7,-7,1,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750303,7503,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750304,7503,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750305,7503,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,458
750401,7504,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750402,7504,-7,-7,-7,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750403,7504,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750404,7504,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
750405,7504,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
750601,7506,-7,-7,-7,-7,-7,-7,-7,0,1,-7,-7,-7,-7,-7,-7,-7,458
750801,7508,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
750802,7508,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
751001,7510,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
751301,7513,0,-7,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
751302,7513,-7,-7,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
751401,7514,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
751402,7514,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
751801,7518,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
751802,7518,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
752001,7520,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
752002,7520,-7,-7,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
752003,7520,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
752401,7524,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
752402,7524,-7,-7,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
752403,7524,-7,-7,0,-7,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
752404,7524,-7,-7,-7,-7,0,6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
