"VERSION_R26","CASEID","SAMPLE_ID","SAMPLE_RACE","SAMPLE_SEX","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS"
458,7010,10,2,1,0,0,0,-3,-3,-3,-3,0,0,0,0,0,-3,0,0,0,0,0,-5,-5,-5,-5,-5,-3,0,0
-5,7011,9,3,1,0,0,0,0,0,0,1,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7012,12,3,2,-3,0,-3,-3,1,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7013,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7014,9,3,1,1,0,0,0,1,0,0,-3,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7015,12,3,2,-3,1,1,1,1,1,1,1,1,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7016,12,3,2,0,-3,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7017,12,3,2,1,0,1,1,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7018,11,1,1,1,0,0,-3,1,1,1,-3,0,0,1,-5,1,-5,-3,-3,0,0,0,0,0,1,0,-3,0,1
-5,7019,12,3,2,0,0,0,0,0,-3,0,0,0,1,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7020,12,3,2,1,1,-3,0,0,0,0,-5,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7021,12,3,2,-3,1,1,0,1,0,0,0,-3,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7022,12,3,2,0,1,1,1,1,0,1,1,1,-3,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7023,9,3,1,-3,-3,0,1,1,1,1,0,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7024,12,3,2,0,0,-3,-3,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7025,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,7026,9,3,1,1,1,0,0,1,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7027,9,3,1,1,-3,-3,1,-3,-3,-3,-5,1,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7028,12,3,2,1,-3,0,-3,-3,-5,1,1,1,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7029,9,3,1,1,0,1,0,1,1,1,-3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7030,12,3,2,1,1,1,1,0,1,1,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7031,12,3,2,1,1,1,-3,0,1,0,-3,-3,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7032,12,3,2,0,1,0,1,1,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7033,9,3,1,0,0,1,0,0,0,1,1,1,-3,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7034,12,3,2,0,0,1,0,-3,-5,-5,1,1,-3,-3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7035,9,3,1,-3,0,0,0,0,0,-3,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7036,12,3,2,-3,1,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7037,9,3,1,-3,0,-3,0,0,-3,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7038,12,3,2,-3,0,0,1,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7039,12,3,2,1,0,0,1,0,0,1,1,1,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7040,12,3,2,0,0,0,0,0,0,0,0,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7041,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7042,12,3,2,0,0,1,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7043,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7044,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7045,12,3,2,0,0,0,-3,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7046,14,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0
-5,7047,11,1,1,0,-5,-3,1,1,0,0,0,0,0,0,0,0,0,-3,0,0,-3,0,1,0,0,0,0,-5,-5
458,7048,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
458,7049,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
458,7050,14,1,2,0,0,0,0,-3,0,0,0,0,0,0,0,-3,-3,0,-3,0,0,0,0,0,0,0,0,0,0
-5,7051,12,3,2,0,1,0,0,0,-5,-5,-5,-5,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7052,12,3,2,0,1,0,-3,1,0,1,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7053,12,3,2,-3,1,0,0,1,0,0,0,1,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7054,14,1,2,-3,0,0,1,-3,-3,1,-3,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0
-5,7055,12,3,2,0,0,0,0,0,0,1,1,1,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7056,9,3,1,0,0,0,0,0,0,0,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7057,9,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7058,12,3,2,0,0,-3,-3,1,1,1,1,-3,1,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7059,9,3,1,0,0,0,-3,1,1,1,0,-3,-3,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7060,9,3,1,-3,0,0,0,0,-3,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7061,9,3,1,-3,0,0,-3,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7062,9,3,1,0,1,-3,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7063,9,3,1,-3,0,0,0,1,-3,1,1,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7064,13,2,2,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,-3,1,1,1,1,1,1,1
458,7065,13,2,2,0,-3,-3,1,1,1,1,1,-3,1,1,1,1,1,-3,-3,-3,0,-3,-3,0,0,-3,-3,-3,0
458,7066,14,1,2,1,1,0,0,0,1,0,1,0,-3,1,0,1,1,1,1,-3,1,1,1,-3,0,1,1,1,1
-5,7067,13,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,-5,-5,-5,-5,-5
458,7068,10,2,1,-3,0,-3,-3,1,-3,0,0,-3,-3,-3,-3,-3,0,-3,-3,1,0,-5,-5,-5,0,0,-3,-3,-3
458,7069,10,2,1,1,0,0,0,-3,-3,0,-3,-3,0,-3,-3,-3,1,-3,-3,1,-3,1,-3,1,0,1,-3,-3,-3
458,7070,10,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-3,0,-3
458,7071,10,2,1,0,0,0,0,1,1,1,1,-5,1,1,-3,1,1,-3,-3,-5,1,1,1,1,1,0,-3,1,1
458,7072,10,2,1,-3,1,0,1,-3,1,-3,-3,-3,-3,1,0,0,0,0,-3,1,-3,0,0,0,0,-3,0,1,1
458,7073,13,2,2,1,1,1,1,1,0,1,1,-3,-3,-3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
458,7074,13,2,2,-3,-3,0,1,0,1,1,1,1,1,1,0,0,0,0,0,-3,1,0,0,0,0,0,0,-3,-3
458,7075,13,2,2,-3,-3,0,-3,-3,0,-3,0,0,-3,-3,0,-3,0,-3,-3,-3,-3,-3,-3,0,0,0,0,0,0
458,7076,10,2,1,-3,-3,0,-3,-3,0,-3,-3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
458,7077,13,2,2,-3,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,7078,10,2,1,-3,1,1,1,0,1,1,1,-3,0,1,1,1,1,1,-3,1,1,-5,-5,0,1,1,1,1,0
458,7079,10,2,1,-3,1,1,1,1,-3,0,0,0,0,0,0,-3,0,0,-3,0,0,-5,-5,0,0,0,0,-3,1
458,7080,10,2,1,-3,-3,1,-3,-3,-3,-3,-3,0,0,0,-3,0,1,1,0,0,0,-3,-3,0,0,0,-3,0,0
458,7081,13,2,2,-3,1,1,1,1,0,1,0,0,0,-3,0,0,1,-3,-3,0,0,0,-3,-3,0,-3,0,-3,0
458,7082,10,2,1,-3,0,0,-3,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,-3,0,-3
458,7083,10,2,1,0,0,0,-3,0,-3,0,1,1,1,-3,1,-5,1,-3,1,1,1,0,0,-5,0,1,1,1,1
458,7084,13,2,2,-3,-3,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,7085,13,2,2,-3,-3,-3,1,1,-3,1,-3,0,-3,0,0,-3,0,0,0,1,1,1,-3,-3,0,-3,-3,-3,-3
458,7086,13,2,2,-3,-3,0,0,-3,0,0,-3,0,0,0,0,0,0,0,-3,0,-3,-3,-3,-3,0,0,-3,-3,0
458,7087,10,2,1,-3,-3,0,0,-3,0,0,-3,0,0,0,-3,-3,-3,-3,0,-3,0,0,0,0,0,0,0,0,0
-5,7088,13,2,2,-3,-3,-3,0,0,-3,-3,-5,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7089,13,2,2,-3,-3,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-3,-3,1,-3,1,1,1,1,1,1
-5,7090,10,2,1,-3,-3,1,1,1,1,0,-3,-3,-3,-3,-3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7091,10,2,1,0,-3,-3,0,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7092,13,2,2,-3,-3,-3,-3,0,1,0,-3,0,-3,-3,-3,0,1,0,0,0,0,1,0,0,0,0,0,1,0
458,7093,10,2,1,-3,-3,0,0,0,0,0,0,0,1,0,-3,1,1,0,-3,1,1,0,-5,1,1,1,1,1,1
458,7094,13,2,2,-3,1,-3,-3,0,-3,-3,-3,1,1,0,-3,1,0,1,1,-3,1,-3,0,-3,1,-3,1,0,-3
458,7095,13,2,2,-3,0,0,0,0,-3,-3,-3,0,-3,-3,-3,-3,1,-3,-3,-3,1,1,-3,1,0,0,0,0,0
458,7096,13,2,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3
458,7097,13,2,2,1,-3,1,0,0,0,0,1,1,0,0,-3,0,-3,-3,0,-3,0,0,0,1,0,1,0,1,-3
-5,7098,12,3,2,1,1,1,0,0,0,1,0,-3,-3,1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7099,10,2,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,7100,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7101,10,2,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,7102,13,2,2,0,0,1,0,-3,1,0,0,-3,-3,-3,1,1,-3,0,-3,0,0,0,0,0,0,0,0,0,0
458,7103,10,2,1,0,0,0,1,0,-5,-5,-5,-5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,0
458,7104,10,2,1,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,7105,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
458,7106,13,2,2,0,0,0,0,-3,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0
458,7107,13,2,2,1,0,0,0,1,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,7108,9,3,1,0,0,0,0,0,0,-5,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7109,9,3,1,1,1,0,1,0,1,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7110,9,3,1,1,1,0,1,0,1,-3,0,1,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7111,12,3,2,-3,1,1,-3,0,0,-3,1,1,1,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7112,9,3,1,1,1,1,0,0,1,-3,0,1,-3,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7113,10,2,1,1,0,1,1,-3,1,-3,-3,-3,1,-5,-3,-5,1,1,1,0,0,1,1,1,0,1,-3,1,1
458,7114,10,2,1,0,0,1,0,1,0,0,0,0,0,-5,0,0,0,0,0,0,-3,-3,0,0,0,-3,-3,-3,-3
458,7115,13,2,2,0,0,-3,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,-3,-3,0
458,7116,13,2,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,7117,10,2,1,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7118,13,2,2,0,0,0,0,1,-3,1,1,0,0,-5,-5,-5,-5,-5,-5,1,-5,-5,-5,0,-5,-3,-3,0,0
458,7119,10,2,1,0,0,0,0,0,0,0,0,0,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,-3,-3,-3
458,7120,13,2,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,0
458,7121,10,2,1,0,0,0,0,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-5,7122,10,2,1,1,0,-3,1,1,0,1,1,0,1,0,0,0,0,-3,1,0,0,-3,-3,-3,-3,-3,0,-5,-5
458,7123,13,2,2,1,1,0,0,1,1,1,1,-5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
458,7124,13,2,2,1,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0
458,7125,10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-3,0,0,0,-3,0,0,0,0,0,0
458,7126,13,2,2,-3,1,0,0,1,1,1,1,1,0,0,-3,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0
458,7127,13,2,2,0,0,1,1,1,1,1,1,1,1,0,1,1,-3,-3,1,1,1,1,1,-3,0,1,1,0,0
458,7128,13,2,2,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,-3,0,0,-3,-3,0,0,0,0,0,0
-5,7129,10,2,1,0,0,0,1,0,-3,0,0,0,0,0,0,0,0,0,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5
458,7130,13,2,2,-3,-3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-3,1,0,0,0,1,0
458,7131,10,2,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,-3,-3,-3,-3,-3,0,0,0,0,0,-5,0,-3
458,7132,10,2,1,1,0,0,1,0,1,0,0,1,-3,1,1,1,1,-3,-3,-3,1,1,-3,1,1,1,1,1,0
458,7133,10,2,1,0,0,0,1,0,0,1,0,0,-3,-3,0,1,-5,1,-5,0,-5,-5,0,0,0,0,1,0,0
458,7134,10,2,1,0,0,-3,0,0,0,1,0,0,0,1,1,0,0,-3,-3,-3,-3,-3,-5,-5,1,1,1,-5,0
458,7135,10,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458,7136,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
-5,7137,13,2,2,0,0,-3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,-5
458,7138,13,2,2,1,1,1,1,1,1,-3,0,-5,0,-3,-3,-3,-3,-3,-3,0,-3,0,-3,-3,-3,-3,-3,-3,-3
458,7139,13,2,2,-3,1,1,0,0,1,1,1,1,-3,-3,0,1,1,1,1,1,1,1,-3,1,1,-3,0,1,-3
458,7140,10,2,1,1,1,-3,1,1,1,1,1,0,1,1,1,1,-3,0,0,0,0,0,1,0,1,0,0,0,0
458,7141,10,2,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,-3,1,1,-5,1,0,0,0,0,0,1,0
458,7142,10,2,1,0,0,0,-3,-3,1,1,-3,1,1,1,-3,-3,1,-3,-3,1,-3,-3,0,1,0,0,0,1,1
458,7143,10,2,1,0,0,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,-3,-3
458,7144,14,1,2,0,0,-3,0,-3,-3,-3,1,-3,-3,0,1,1,1,1,0,0,1,-5,0,1,0,1,0,0,0
458,7145,11,1,1,0,0,0,-3,-3,-3,0,0,0,0,0,0,0,0,-3,0,0,-3,0,-5,-3,0,0,0,-3,-3
458,7146,13,2,2,0,0,0,0,-3,-3,-3,0,1,0,0,0,0,0,0,1,1,0,-3,0,0,0,0,0,0,0
458,7147,13,2,2,0,0,0,0,0,-3,0,-3,0,-3,-3,-3,-3,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3
458,7148,13,2,2,1,1,0,0,-3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,7149,10,2,1,1,1,1,-3,-3,1,1,-3,1,-3,-3,-3,1,0,-3,-3,-3,-3,0,0,1,0,0,0,0,0
458,7150,10,2,1,1,0,0,0,0,0,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,0,0,0,0,0,0,0
458,7151,10,2,1,-3,-3,0,0,0,0,0,0,-5,0,0,0,0,0,0,-3,0,-3,0,0,0,-3,0,-3,-3,0
458,7152,13,2,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
458,7153,13,2,2,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,1,0,0,-3,0,0,0,0,0,0,0,0
458,7154,10,2,1,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,0,0,0,-3,0,0,0,-3,0,0,0,-3,0,0
458,7155,10,2,1,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0
-5,7156,13,2,2,0,0,0,0,-3,0,1,1,1,1,1,1,1,1,1,1,0,-3,0,0,0,0,0,0,0,-5
458,7157,13,2,2,-3,1,1,1,1,1,1,1,1,1,0,0,0,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,0
458,7158,13,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,-3,-3,-3,1,1,1,1,1,1,1,1,1,1
-5,7159,13,2,2,-3,-5,-5,-5,-3,-3,-3,-3,-3,-3,-3,0,0,0,-3,-3,1,-3,-5,-5,-5,-5,-5,-5,-5,-5
458,7160,13,2,2,-3,-5,-5,-5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,1,-3,-3,0,0,0,0,0
458,7161,10,2,1,-3,-3,-3,-3,0,-5,-5,-5,-5,-5,1,0,0,1,0,1,0,0,1,0,-3,-5,0,1,0,0
458,7162,10,2,1,0,0,0,-3,-3,-3,0,-3,-3,-3,-3,0,-3,0,0,-3,-3,-3,-3,-3,-3,0,0,0,0,-3
458,7163,13,2,2,-3,0,0,-3,0,0,1,1,1,-3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
458,7164,10,2,1,0,-3,0,-3,0,-3,-3,-3,0,-3,-3,0,-3,-3,-3,-3,-3,-3,1,1,1,1,1,1,0,0
458,7165,10,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
458,7166,13,2,2,0,0,0,-3,0,0,-3,1,0,0,-3,0,0,0,-3,-3,0,0,0,0,0,0,0,0,0,0
-5,7167,12,3,2,1,1,-3,1,0,0,0,1,-3,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7168,9,3,1,0,0,-3,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,7169,12,3,2,-3,1,1,1,1,1,1,1,1,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7170,13,2,2,1,1,1,0,1,1,1,0,-3,-3,-3,-3,-3,1,1,1,-3,1,1,1,1,1,-3,-3,1,1
458,7171,13,2,2,1,1,1,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,1
458,7172,13,2,2,1,-3,-3,1,1,1,1,0,-3,-3,1,1,-3,-3,-3,-3,-3,-3,-3,1,-3,0,-3,0,0,1
458,7173,10,2,1,1,1,1,1,1,1,1,0,1,-3,-3,1,1,1,-3,1,0,-3,1,1,1,0,1,1,0,0
-5,7174,13,2,2,0,0,0,0,0,-3,1,0,0,1,1,1,1,0,0,0,-3,-5,0,-5,-5,-5,-5,-5,-5,-5
458,7175,13,2,2,0,0,0,-3,-3,-3,-3,0,-3,-3,-3,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0
-5,7176,10,2,1,1,1,-3,1,1,1,0,0,0,1,1,1,1,-3,1,1,0,1,1,1,1,1,1,1,1,-5
-5,7177,13,2,2,-3,0,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5
458,7178,13,2,2,1,1,1,1,1,-3,-3,1,1,-3,1,1,1,1,1,1,1,1,1,-3,1,1,1,1,1,1
458,7179,13,2,2,1,-3,1,0,1,1,-3,1,0,0,0,0,0,0,0,0,-3,0,1,1,0,1,1,1,1,1
458,7180,13,2,2,0,0,-3,-3,-3,0,-5,0,0,-5,-5,0,1,1,1,1,1,-3,-3,0,0,0,1,0,0,0
458,7181,13,2,2,1,0,-3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1
458,7182,10,2,1,1,0,0,0,-3,-3,0,0,-3,0,0,-3,-3,0,0,0,-3,-3,-3,-3,-3,0,0,1,-3,-3
458,7183,13,2,2,0,-3,0,0,0,1,1,0,1,-3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
458,7184,13,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
458,7185,10,2,1,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0
458,7186,13,2,2,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,1,1,1,-3,1,0
458,7187,10,2,1,0,0,0,0,-3,1,1,-3,0,-3,-3,-3,-3,-3,-3,1,1,1,-3,1,0,0,1,1,1,1
458,7188,10,2,1,0,0,-3,-3,-3,-3,-3,-3,-3,1,-5,-3,0,0,0,-3,0,0,0,0,0,1,0,0,0,1
458,7189,13,2,2,0,0,-3,0,-3,1,1,-3,1,1,-3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
458,7190,10,2,1,0,0,1,0,0,0,0,1,0,-3,-3,1,0,0,-3,0,-3,0,-3,0,0,0,-3,0,0,0
458,7191,10,2,1,0,0,1,0,-3,-3,-3,-3,1,-3,1,1,1,1,0,1,1,1,-3,-3,1,-5,-3,1,1,-3
458,7192,13,2,2,1,0,-3,0,0,-3,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3,0,1,1,1
-5,7193,9,3,1,1,0,0,0,0,0,0,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7194,13,2,2,0,1,0,-3,-3,0,-3,1,1,1,1,1,0,0,-3,-3,0,0,-3,0,0,0,0,0,0,0
-5,7195,10,2,1,0,1,0,0,-3,0,-3,-3,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,7196,10,2,1,0,1,1,-3,0,0,0,0,0,0,0,-3,0,-3,-3,-3,-3,1,0,1,0,0,0,-3,0,0
